Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
444,119296592,2797,2006,13712,7878088,5792,0,4.902395424,110.2779074,13032,0,3927.262213,2443.434007,66152.7699,40.26099924,24843.10537,153403.7113,995988,-1,119000000,42666.8784,200137.5173,996943,0,119000000,59480.76708,234233.8969,995988,1,0,0,0,0,89504,64192,23.44576616,16.81523308,0,13032,1643.961699,2498.976978,6244885.935,0,0,0,0,1,0,0,0,0,1644.303977,4.902395424,3927.262213,89504,0,0,0,0,0,0,2797,13712,2006,7878088,349,349,120,32,0.0,0.0,0,0,0.0,0.0,0,0,Heartbleed
444,24719667,590,436,7442,1636683,5792,0,12.61355932,238.7086577,13032,0,3753.860092,2363.881447,66510.80696,41.50541348,24116.74829,149983.8918,995832,0,24700000,41968.87436,197466.2052,996919,0,24100000,55301.75862,225933.6008,995832,2,0,0,0,0,18880,13952,23.86763543,17.63777805,0,13032,1606.540409,2416.475297,5839352.859,0,0,0,0,1,0,0,0,0,1608.106238,12.61355932,3753.860092,18880,0,0,0,0,0,0,590,7442,436,1636683,349,349,25,32,0.0,0.0,0,0,0.0,0.0,0,0,Heartbleed
53,91074,2,2,74,462,37,37,37.0,0.0,231,231,231.0,0.0,5885.324022,43.92032852,30358.0,52574.67021,91066,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,64,21.96016426,21.96016426,37,231,114.6,106.2581762,11290.8,0,0,0,0,0,0,0,0,1,143.25,37.0,231.0,40,0,0,0,0,0,0,2,74,2,462,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55873,320,2,1,37,0,37,0,18.5,26.1629509,0,0,0.0,0.0,115625.0,9375.0,160.0,74.95331881,213,107,320,320.0,0.0,320,320,0,0.0,0.0,0,0,1,0,0,0,64,20,6250.0,3125.0,0,37,18.5,21.36195996,456.3333333,0,1,0,0,1,0,0,0,0,24.66666667,18.5,0.0,64,0,0,0,0,0,0,2,37,1,0,972,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8080,1019303,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.65912589,5.886375298,203860.6,278255.6987,516481,530,1018511,509255.5,10967.93328,517011,501500,1018549,509274.5,11311.58718,517273,501276,0,0,0,0,92,60,2.943187649,2.943187649,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,82002467,12,10,882,480,822,0,73.5,235.7226798978,432,0,48.0,134.9370223475,16.609256402,0.2682846115,3904879.38095238,4916630.97015096,10026518,53,81852874,7441170.36363636,4643077.02707567,10176011,149657,81852863,9094762.55555556,3227329.13904738,10176306,488592,0,0,0,0,260,212,0.1463370608,0.1219475507,0,822,59.2173913043,188.5714131718,35559.1778656127,0,0,0,1,0,0,0,0,0,61.9090909091,73.5,48.0,260,0,0,0,0,0,0,12,882,10,480,29200,512,11,20,210782.75,172729.770497776,638267,149491,10020826.5,10593.8604591797,10026518,9998561,BENIGN
53,196,2,2,68,182,34,34,34.0,0.0,91,91,91.0,0.0,1275510.204,20408.16327,65.33333333,108.8316743,191,2,191,191.0,0.0,191,191,3,3.0,0.0,3,3,0,0,0,0,84,104,10204.08163,10204.08163,34,91,56.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,71.0,34.0,91.0,84,0,0,0,0,0,0,2,68,2,182,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,256847,10,7,563,2961,196,0,56.3,78.9768601835,1460,0,423.0,609.4809266909,13720.2303316761,66.1872632345,16052.9375,19471.3151463677,54204,1,256847,28538.5555555556,25495.685503194,74389,3,175892,29315.3333333333,34474.4822015744,77008,1,0,0,0,0,212,148,38.9336842556,27.2535789789,0,1460,195.7777777778,411.540657066,169365.712418301,0,0,0,1,0,0,0,0,0,207.2941176471,56.3,423.0,212,0,0,0,0,0,0,10,563,7,2961,8192,22,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23368,1,1,46,90,46,46,46.0,0.0,90,90,90.0,0.0,5819.924683,85.5871277,23368.0,0.0,23368,23368,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.79356385,42.79356385,46,90,60.66666667,25.40341184,645.3333333,0,0,0,0,0,0,0,0,1,91.0,46.0,90.0,20,0,0,0,0,0,0,1,46,1,90,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,27394329,191,286,5823,587106,597,0,30.48691099,117.8459681,4344,0,2052.818182,813.1840743,21644.22425,17.41236297,57551.11134,675386.6357,10100000,1,27400000,144180.6789,1073379.64,10200000,4,23400000,82210.38596,853313.153,10200000,1,0,0,0,0,6120,9160,6.972245971,10.440117,0,4344,1240.437238,1177.18379,1385761.676,0,0,0,1,0,0,0,0,1,1243.037736,30.48691099,2052.818182,6120,0,0,0,0,0,0,191,5823,286,587106,29200,329,13,32,1649564.0,2157184.8,3174924,124204,10100000.0,73317.78082,10100000,10000000,BENIGN
443,6738,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,445.2359751,3369.0,4758.828637,6734,4,6738,3369.0,4758.828637,6734,4,0,0.0,0.0,0,0,0,0,0,0,96,0,445.2359751,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,33300,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
389,110942349,36,18,7254,5688,403,0,201.5,204.3582988,316,316,316.0,0.0,116.6551828,0.486739288,2093251.868,6660004.89,33900000,3,111000000,3169781.4,8020308.58,33900000,3,111000000,6526001.176,10700000.0,34000000,3,1,0,0,0,1152,576,0.324492859,0.162246429,0,403,242.6363636,174.5468592,30466.60606,0,1,0,0,1,0,0,0,0,247.1296296,201.5,316.0,1152,0,0,0,0,0,0,36,7254,18,5688,503,2079,17,32,433612.3333,1026271.052,2527647,335,18100000.0,10700000.0,33900000,5630392,BENIGN
443,7458396,12,16,1024,13372,337,0,85.3333333333,130.3619669391,1380,0,835.75,614.2446309628,1930.1737263615,3.7541584008,276236.888888889,969657.907765824,4913813,4,2544579,231325.363636364,424458.88658886,1446192,145,7199329,479955.266666667,1315221.42152053,4963495,4,0,0,0,0,252,332,1.6089250289,2.1452333719,0,1380,496.4137931034,596.5089220529,355822.89408867,0,0,0,1,0,0,0,0,1,514.1428571429,85.3333333333,835.75,252,0,0,0,0,0,0,12,1024,16,13372,8192,140,11,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,175760,2,2,80,274,40,40,40.0,0.0,137,137,137.0,0.0,2014.11015,22.75830678,58586.66667,101469.0211,175753,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,11.37915339,11.37915339,40,137,78.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,98.5,40.0,137.0,64,0,0,0,0,0,0,2,80,2,274,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31351,2,2,78,134,39,39,39.0,0.0,67,67,67.0,0.0,6762.1447481739,127.587636758,10450.3333333333,18016.503832135,31254,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,64,40,63.793818379,63.793818379,39,67,50.2,15.3362316101,235.2,0,0,0,0,0,0,0,0,1,62.75,39.0,67.0,64,0,0,0,0,0,0,2,78,2,134,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,52469697,3,2,18,0,6,6,6.0,0.0,0,0,0.0,0.0,0.3430551543,0.0952930984,13117424.25,21535213.2972632,44994912,28454,52469697,26234848.5,26571465.5832768,45023712,7445985,45023366,45023366.0,0.0,45023366,45023366,0,0,0,0,60,64,0.057175859,0.0381172394,0,6,4.0,3.098386677,9.6,0,0,0,0,1,0,0,0,0,4.8,6.0,0.0,60,0,0,0,0,0,0,3,18,2,0,256,1069,2,20,28800.0,0.0,28800,28800,44994912.0,0.0,44994912,44994912,BENIGN
9593,71,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,225352.1127,56338.02817,23.66666667,2.081665999,26,22,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,48,40,28169.01408,28169.01408,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,32848,1,3,0,38,0,0,0.0,0.0,38,0,12.66666667,21.93931023,1156.843643,121.7730151,10949.33333,18950.07974,32831,4,0,0.0,0.0,0,0,32835,16417.5,23212.19431,32831,4,0,0,0,0,20,60,30.44325377,91.32976132,0,38,7.6,16.99411663,288.8,1,0,0,0,1,0,0,0,3,9.5,0.0,12.66666667,20,0,0,0,0,0,0,1,0,3,38,0,351,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117546369,15,13,942,4718,201,0,62.8,74.15061892,1460,0,362.9230769,520.85594,48.15121086,0.23820387,4353569.222,15600000.0,58800000,4,118000000,8396169.214,21200000.0,58800000,4,117000000,9776065.917,22800000.0,59000000,48,0,0,0,0,312,272,0.127609216,0.110594654,0,1460,195.1724138,377.9276262,142829.2906,0,0,0,1,0,0,0,0,0,202.1428571,62.8,362.9230769,312,0,0,0,0,0,0,15,942,13,4718,8192,1013,14,20,288518.5,73193.33003,340274,236763,58400000.0,609667.4667,58800000,57900000,BENIGN
53,119751215,2,2,156,316,92,64,78.0,19.7989898732,192,124,158.0,48.0832611207,3.9415048941,0.0334025838,39917071.6666667,69085833.6701775,119690521,30345,119720870,119720870.0,0.0,119720870,119720870,119720866,119720866.0,0.0,119720866,119720866,0,0,0,0,64,64,0.0167012919,0.0167012919,64,192,107.2,53.4714877294,2859.2,0,0,0,0,0,0,0,0,1,134.0,78.0,158.0,64,0,0,0,0,0,0,2,156,2,316,-1,-1,1,32,30349.0,0.0,30349,30349,119690521.0,0.0,119690521,119690521,BENIGN
1095,1,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,4000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,48,0,2000000.0,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5167945,8,7,365,4455,190,0,45.625,72.1029769546,1460,0,636.4285714286,662.9604958424,932.672464587,2.9025076699,369138.928571429,1275443.3674441,4795161,3,5167945,738277.857142857,1791607.96468549,4795161,3,334026,55671.0,92580.6044115073,239279,49,0,0,0,0,184,152,1.5480040906,1.3545035793,0,1460,301.25,521.1147666302,271560.6,0,0,0,1,0,0,0,0,0,321.3333333333,45.625,636.4285714286,184,0,0,0,0,0,0,8,365,7,4455,8192,946,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,103985,3,4,331,1952,331,0,110.3333333,191.1029391,1952,0,488.0,976.0,21955.08968,67.31740155,17330.83333,26345.61866,51636,4,51941,25970.5,36507.21601,51785,156,52349,17449.66667,29360.15862,51347,4,0,0,0,0,72,92,28.85031495,38.4670866,0,1952,285.375,683.306444,466907.6964,0,0,0,1,0,0,0,0,1,326.1428571,110.3333333,488.0,72,0,0,0,0,0,0,3,331,4,1952,8192,54,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50904,53,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,226415.0943,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,18867.92453,18867.92453,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,58,229,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,119386724,21,20,1631,5802,607,0,77.6666666667,181.6354407414,1460,0,290.1,508.3743854577,62.2598539516,0.3434217694,2984668.1,4590821.6857478,10000748,47,119363631,5968181.55,4976308.07691303,10023701,335,119363727,6282301.42105263,4921985.74668394,10023845,49,0,0,0,0,432,544,0.1758989551,0.1675228143,0,1460,176.9761904762,384.6013132466,147918.170150987,0,0,0,1,0,0,0,0,0,181.2926829268,77.6666666667,290.1,432,0,0,0,0,0,0,21,1631,20,5802,8192,1022,20,20,42449.9166666667,50338.7025412642,190769,22849,9904519.33333333,311753.920032024,10000748,8916327,BENIGN
443,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,74268,4,2,116,304,29,29,29.0,0.0,152,152,152.0,0.0,5655.1947,80.78849572,14853.6,23243.49762,53051,3,53057,17685.66667,30627.27708,53051,3,3,3.0,0.0,3,3,0,0,0,0,80,40,53.85899715,26.92949857,29,152,64.14285714,60.01785449,3602.142857,0,0,0,0,0,0,0,0,0,74.83333333,29.0,152.0,80,0,0,0,0,0,0,4,116,2,304,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51897,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,362,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,739,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,16238.15968,2706.359946,739.0,0.0,739,739,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,1353.179973,1353.179973,6,6,6.0,0.0,0.0,1,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,0,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,194,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,886597.93814433,20618.5567010309,64.6666666667,28.0059517484,97,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,88,88,10309.2783505155,10309.2783505155,35,51,41.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,88,0,0,0,0,0,0,2,70,2,102,-1,-1,1,44,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,50588672,13,12,1296,5322,432,0,99.69230769,189.4445322,1774,0,443.5,740.6214221,130.8198009,0.49418178,2107861.333,3929638.317,10200000,3,49400000,4119742.833,4846511.182,10200000,3,50600000,4596806.273,4815027.687,10200000,4,0,0,0,0,424,392,0.256974526,0.237207255,0,1774,254.5384615,539.2351792,290774.5785,0,0,0,1,0,0,0,0,0,264.72,99.69230769,443.5,424,0,0,0,0,0,0,13,1296,12,5322,29200,1006,3,32,458368.6,887157.1573,2040961,23616,9429014.2,1737811.26,10200000,6320456,BENIGN
42661,55,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18181.81818,18181.81818,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,115,258,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
58209,4,2,0,37,0,31,6,18.5,17.6776695297,0,0,0.0,0.0,9250000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,40,0,500000.0,0.0,6,31,22.6666666667,14.4337567297,208.3333333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,114,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,452470,1,1,6,31,6,6,6.0,0.0,31,31,31.0,0.0,81.7733772405,4.4201825535,452470.0,0.0,452470,452470,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,2.2100912768,2.2100912768,6,31,14.3333333333,14.4337567297,208.3333333333,1,0,0,0,0,0,0,0,1,21.5,6.0,31.0,20,0,0,0,0,0,0,1,6,1,31,0,939,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53418,82,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24390.2439,82.0,0.0,82,82,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12195.12195,12195.12195,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,8190,64240,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,19533918,28,42,821,69261,489,0,29.32142857,100.5448319,4380,0,1649.071429,1071.734277,3587.708313,3.583510487,283100.2609,1375840.708,9800585,3,14300000,531265.5926,1980517.535,9800585,94,19400000,473198.6829,1813171.208,10100000,3,0,0,0,0,572,864,1.433404195,2.150106292,0,4380,987.0704225,1149.103244,1320438.266,0,0,0,1,0,0,0,0,1,1001.171429,29.32142857,1649.071429,572,0,0,0,0,0,0,28,821,42,69261,8192,123,4,20,2338446.5,3118538.188,4543586,133307,7428511.0,3354619.222,9800585,5056437,BENIGN
80,5213632,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.767219474,1737877.333,2966015.61,5162611,53,5213632,2606816.0,3614439.952,5162611,51021,0,0.0,0.0,0,0,0,0,0,0,104,40,0.575414605,0.191804868,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,26847,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
46970,23,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,86956.52174,23.0,0.0,23,23,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,43478.26087,43478.26087,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,114,557,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
57467,75,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40000.0,37.5,14.8492424,48,27,0,0.0,0.0,0,0,48,48.0,0.0,48,48,0,0,0,0,32,64,13333.33333,26666.66667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,243,305,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,188,2,2,80,336,40,40,40.0,0.0,168,168,168.0,0.0,2212765.957,21276.59574,62.66666667,66.56074919,135,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,0,0,40,40,10638.29787,10638.29787,40,168,91.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,114.0,40.0,168.0,40,0,0,0,0,0,0,2,80,2,336,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115942132,16,14,511,752,427,0,31.9375,105.3606307,746,0,53.71428571,199.2599495,10.89336532,0.25874977,3998004.552,4874125.839,10000000,35,116000000,7729475.467,4142632.4,10000000,82,110000000,8496840.0,3758519.891,10000000,19541,0,0,0,0,332,424,0.137999877,0.120749893,0,746,40.74193548,151.4296245,22930.93118,0,0,0,1,0,0,0,0,0,42.1,31.9375,53.71428571,332,0,0,0,0,0,0,16,511,14,752,8192,343,15,20,46054.27273,31832.99019,142034,36296,9995665.273,14775.495,10000000,9951130,BENIGN
443,25918,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,462.9986882,77.16644803,25918.0,0.0,25918,25918,25918,25918.0,0.0,25918,25918,0,0.0,0.0,0,0,0,0,0,0,40,0,77.16644803,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,89,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,202247.191,33707.86517,44.5,6.363961031,49,40,0,0.0,0.0,0,0,49,49.0,0.0,49,49,0,0,0,0,20,40,11235.95506,22471.91011,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,255,229,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,6328557,56,74,3295,129797,517,0,58.83928571,144.8868871,4380,0,1754.013514,942.6064054,21030.38655,20.54180756,49058.5814,436160.2638,4954231,2,1374322,24987.67273,39309.18108,100133,3,6233588,85391.61644,579164.9228,4954267,2,0,0,0,0,1132,1492,8.848778639,11.69302892,0,4380,1015.969466,1104.737107,1220444.076,0,0,0,1,0,0,0,0,1,1023.784615,58.83928571,1754.013514,1132,0,0,0,0,0,0,56,3295,74,129797,8192,182,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5594174,5,2,123,92,46,0,24.6,23.27659769,46,46,46.0,0.0,38.43284102,1.251301801,932362.3333,2214807.49,5452715,3,5594174,1398543.5,2703433.506,5452715,3,96098,96098.0,0.0,96098,96098,1,0,0,0,112,40,0.893787001,0.3575148,0,46,32.625,20.79105233,432.2678571,0,1,0,0,1,0,0,0,0,37.28571429,24.6,46.0,112,0,0,0,0,0,0,5,123,2,92,16544,123,2,20,130928.0,0.0,130928,130928,5452715.0,0.0,5452715,5452715,BENIGN
443,113265768,16,15,1057,5543,408,0,66.0625,109.999678,1430,0,369.5333333,549.4578973,58.27003265,0.273692578,3775525.6,14300000.0,58800000,1,113000000,7551051.2,19900000.0,58800000,48,59100000,4223648.5,15700000.0,58800000,1,0,0,0,0,332,312,0.141260685,0.132431892,0,1430,206.25,408.1846514,166614.7097,0,0,0,1,0,0,0,0,0,212.9032258,66.0625,369.5333333,332,0,0,0,0,0,0,16,1057,15,5543,8192,360,8,20,244080.0,168816.0872,363451,124709,56400000.0,3364070.411,58800000,54000000,BENIGN
58711,64,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,187500.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15625.0,15625.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,32,32850,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,51023,4,2,152,180,38,38,38.0,0.0,90,90,90.0,0.0,6506.869451,117.5940262,10204.6,13963.16971,26359,1,26408,8802.666667,15204.24883,26359,1,3,3.0,0.0,3,3,0,0,0,0,104,40,78.39601748,39.19800874,38,90,52.85714286,25.3734019,643.8095238,0,0,0,0,0,0,0,0,0,61.66666667,38.0,90.0,104,0,0,0,0,0,0,4,152,2,180,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,525,1,1,52,113,52,52,52.0,0.0,113,113,113.0,0.0,314285.714285714,3809.5238095238,525.0,0.0,525,525,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,44,44,1904.7619047619,1904.7619047619,52,113,72.3333333333,35.2183664206,1240.3333333333,0,0,0,0,0,0,0,0,1,108.5,52.0,113.0,44,0,0,0,0,0,0,1,52,1,113,-1,-1,0,44,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,140,2,2,72,104,36,36,36.0,0.0,52,52,52.0,0.0,1257142.857,28571.42857,46.66666667,75.63288526,134,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,14285.71429,14285.71429,36,52,42.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,53.0,36.0,52.0,64,0,0,0,0,0,0,2,72,2,104,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5081699,5,1,123,46,46,0,24.6,23.27659769,46,46,46.0,0.0,33.25659391,1.180707476,1016339.8,2174825.704,4905842,3,5081699,1270424.75,2424885.548,4905842,3,0,0.0,0.0,0,0,1,0,0,0,100,20,0.983922897,0.196784579,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46.0,100,0,0,0,0,0,0,5,123,1,46,252,16384,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,528,1,1,67,149,67,67,67.0,0.0,149,149,149.0,0.0,409090.9091,3787.878788,528.0,0.0,528,528,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1893.939394,1893.939394,67,149,94.33333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,141.5,67.0,149.0,32,0,0,0,0,0,0,1,67,1,149,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
